Date,CampaignID,ProductID,RegionID,Device,Gender,AgeGroup,Spend,Impressions,Clicks,Leads,Orders,Revenue
29-01-2025,CMP001,P001,R009,Desktop,Male,25-34,5466.03,18545,1050,84,3,74997
29-01-2025,CMP001,P001,R010,Mobile,Male,25-34,5509.4,19086,1169,93,5,124995
29-01-2025,CMP001,P001,R011,Mobile,Female,45-54,5438.77,19618,1102,88,6,149994
29-01-2025,CMP001,P001,R012,Mobile,Male,18-24,5833.84,20001,970,77,6,149994
29-01-2025,CMP001,P001,R013,Mobile,Female,18-24,5052.62,18405,1097,87,4,99996
29-01-2025,CMP001,P001,R014,Mobile,Male,18-24,5079.51,17052,707,56,3,74997
29-01-2025,CMP001,P001,R015,Mobile,Female,18-24,5371.18,17264,765,61,1,24999
30-01-2025,CMP001,P001,R001,Mobile,Female,45-54,5606.8,22026,938,75,5,124995
30-01-2025,CMP001,P001,R002,Mobile,Female,45-54,5440.47,20401,843,67,3,74997
30-01-2025,CMP001,P001,R003,Mobile,Female,25-34,5441.51,21766,1052,84,3,74997
30-01-2025,CMP001,P001,R004,Mobile,Male,25-34,5871.34,21598,1252,100,3,74997
30-01-2025,CMP001,P001,R005,Desktop,Male,45-54,5744.33,20515,804,64,2,49998
30-01-2025,CMP001,P001,R006,Mobile,Male,25-34,5753.16,22190,1073,85,3,74997
30-01-2025,CMP001,P001,R007,Mobile,Female,25-34,5786.28,20251,909,72,4,99996
30-01-2025,CMP001,P001,R008,Mobile,Male,35-44,5764.62,18940,787,62,3,74997
30-01-2025,CMP001,P001,R009,Desktop,Unknown,55+,5331.89,18090,973,77,3,74997
30-01-2025,CMP001,P001,R010,Mobile,Female,35-44,5042.68,17469,901,72,2,49998
30-01-2025,CMP001,P001,R011,Tablet,Female,35-44,5820.36,20994,1048,83,5,124995
30-01-2025,CMP001,P001,R012,Mobile,Male,45-54,5230.34,17932,908,72,2,49998
30-01-2025,CMP001,P001,R013,Desktop,Female,25-34,5670.51,20656,828,66,4,99996
30-01-2025,CMP001,P001,R014,Mobile,Unknown,18-24,5026.95,16876,857,68,3,74997
30-01-2025,CMP001,P001,R015,Desktop,Unknown,18-24,4939.38,15876,847,67,2,49998
31-01-2025,CMP001,P001,R001,Tablet,Male,45-54,5875.8,23083,1204,96,2,49998
31-01-2025,CMP001,P001,R002,Mobile,Female,18-24,5873.63,22026,1007,80,4,99996
31-01-2025,CMP001,P001,R003,Desktop,Female,25-34,4955.98,19823,1008,80,3,74997
31-01-2025,CMP001,P001,R004,Mobile,Female,35-44,5946.78,21875,914,73,5,124995
31-01-2025,CMP001,P001,R005,Desktop,Male,55+,5704.77,20374,1165,93,2,49998
31-01-2025,CMP001,P001,R006,Mobile,Male,35-44,5832.67,22497,916,73,4,99996
31-01-2025,CMP001,P001,R007,Tablet,Male,35-44,5029.22,17602,798,63,2,49998
31-01-2025,CMP001,P001,R008,Mobile,Female,25-34,4931.37,16203,763,61,4,99996
31-01-2025,CMP001,P001,R009,Mobile,Female,45-54,5864.46,19897,955,76,5,124995
31-01-2025,CMP001,P001,R010,Desktop,Male,25-34,5085.78,17618,823,65,3,74997
31-01-2025,CMP001,P001,R011,Desktop,Female,45-54,5068.66,18283,764,61,1,24999
31-01-2025,CMP001,P001,R012,Mobile,Male,25-34,5432.03,18624,970,77,3,74997
31-01-2025,CMP001,P001,R013,Mobile,Female,45-54,5439.93,19816,900,72,4,99996
31-01-2025,CMP001,P001,R014,Mobile,Female,18-24,5525.64,18550,965,77,3,74997
31-01-2025,CMP001,P001,R015,Desktop,Female,25-34,5804.27,18656,733,58,1,24999
01-06-2025,CMP002,P002,R001,Desktop,Female,25-34,3566.37,14010,817,65,3,209997
01-06-2025,CMP002,P002,R002,Mobile,Male,45-54,3458.43,12969,557,44,2,139998
01-06-2025,CMP002,P002,R003,Mobile,Female,45-54,3817.75,15270,668,53,3,209997
01-06-2025,CMP002,P002,R004,Mobile,Female,55+,3700.56,13612,677,54,3,209997
01-06-2025,CMP002,P002,R005,Mobile,Female,25-34,3739.31,13354,739,59,2,139998
01-06-2025,CMP002,P002,R006,Mobile,Female,25-34,3496.72,13487,776,62,3,209997
01-06-2025,CMP002,P002,R007,Mobile,Male,18-24,3636.99,12729,584,46,2,139998
01-06-2025,CMP002,P002,R008,Mobile,Female,25-34,4011.02,13179,757,60,2,139998
01-06-2025,CMP002,P002,R009,Mobile,Male,35-44,3738.69,12684,702,56,4,279996
01-06-2025,CMP002,P002,R010,Mobile,Female,25-34,4063.3,14076,668,53,2,139998
01-06-2025,CMP002,P002,R011,Mobile,Female,35-44,3955.58,14268,550,44,2,139998
01-06-2025,CMP002,P002,R012,Mobile,Male,25-34,3626.98,12435,662,52,3,209997
01-06-2025,CMP002,P002,R013,Tablet,Female,35-44,3899.28,14204,674,53,3,209997
01-06-2025,CMP002,P002,R014,Mobile,Female,25-34,3336.5,11201,631,50,3,209997
01-06-2025,CMP002,P002,R015,Desktop,Female,25-34,3643.03,11709,677,54,2,139998
02-06-2025,CMP002,P002,R001,Mobile,Female,35-44,3524.98,13848,721,57,1,69999
02-06-2025,CMP002,P002,R002,Mobile,Female,18-24,3700.15,13875,646,51,3,209997
02-06-2025,CMP002,P002,R003,Mobile,Female,35-44,4006.4,16025,862,68,2,139998
02-06-2025,CMP002,P002,R004,Mobile,Male,45-54,3836.83,14114,587,46,2,139998
02-06-2025,CMP002,P002,R005,Desktop,Female,18-24,4007.44,14312,708,56,3,209997
02-06-2025,CMP002,P002,R006,Mobile,Male,35-44,3923.17,15132,792,63,4,279996
02-06-2025,CMP002,P002,R007,Mobile,Male,18-24,3715.02,13002,739,59,3,209997
02-06-2025,CMP002,P002,R008,Mobile,Female,25-34,3359.91,11039,601,48,1,69999
02-06-2025,CMP002,P002,R009,Mobile,Female,25-34,3503.39,11886,665,53,4,279996
02-06-2025,CMP002,P002,R010,Mobile,Female,55+,3684.54,12764,628,50,3,209997
02-06-2025,CMP002,P002,R011,Desktop,Male,18-24,3905.52,14087,672,53,3,209997
02-06-2025,CMP002,P002,R012,Mobile,Male,45-54,3680.21,12617,501,40,2,139998
02-06-2025,CMP002,P002,R013,Mobile,Male,35-44,3426.92,12483,522,41,3,209997
02-06-2025,CMP002,P002,R014,Mobile,Male,25-34,3766.25,12643,532,42,3,209997
02-06-2025,CMP002,P002,R015,Mobile,Male,18-24,3749.47,12051,606,48,1,69999
03-06-2025,CMP002,P002,R001,Desktop,Male,25-34,3734.38,14670,783,62,2,139998
03-06-2025,CMP002,P002,R002,Mobile,Female,18-24,3940.12,14775,720,57,2,139998
03-06-2025,CMP002,P002,R003,Mobile,Female,35-44,3655.11,14620,787,62,4,279996
03-06-2025,CMP002,P002,R004,Mobile,Female,45-54,3820.6,14054,752,60,2,139998
03-06-2025,CMP002,P002,R005,Mobile,Male,45-54,3451.78,12327,629,50,3,209997
03-06-2025,CMP002,P002,R006,Mobile,Female,18-24,3482.91,13434,603,48,2,139998
03-06-2025,CMP002,P002,R007,Desktop,Female,45-54,3802.84,13309,547,43,2,139998
03-06-2025,CMP002,P002,R008,Tablet,Male,25-34,3406.35,11192,535,42,3,209997
03-06-2025,CMP002,P002,R009,Desktop,Male,35-44,3909.92,13265,579,46,2,139998
03-06-2025,CMP002,P002,R010,Mobile,Female,35-44,3480.41,12057,728,58,4,279996
03-06-2025,CMP002,P002,R011,Mobile,Male,35-44,3932.83,14186,579,46,2,139998
03-06-2025,CMP002,P002,R012,Mobile,Female,25-34,3410.1,11691,526,42,2,139998
03-06-2025,CMP002,P002,R013,Desktop,Male,35-44,3594.01,13092,690,55,3,209997
03-06-2025,CMP002,P002,R014,Mobile,Male,45-54,3683.13,12364,682,54,3,209997
03-06-2025,CMP002,P002,R015,Mobile,Female,35-44,3773.19,12128,588,47,2,139998
04-06-2025,CMP002,P002,R001,Mobile,Male,35-44,3710.24,14575,809,64,3,209997
04-06-2025,CMP002,P002,R002,Tablet,Male,35-44,3989.2,14959,639,51,4,279996
04-06-2025,CMP002,P002,R003,Desktop,Female,18-24,3925,15699,738,59,3,209997
04-06-2025,CMP002,P002,R004,Desktop,Male,35-44,3440.76,12657,711,56,3,209997
04-06-2025,CMP002,P002,R005,Tablet,Female,18-24,3353.61,11977,552,44,1,69999
04-06-2025,CMP002,P002,R006,Mobile,Female,35-44,4073.53,15712,963,77,3,209997
04-06-2025,CMP002,P002,R007,Mobile,Female,25-34,3366.13,11781,667,53,2,139998
04-06-2025,CMP002,P002,R008,Mobile,Male,55+,3374.57,11087,672,53,2,139998
04-06-2025,CMP002,P002,R009,Mobile,Female,45-54,3551.94,12051,654,52,2,139998
04-06-2025,CMP002,P002,R010,Mobile,Male,45-54,4066.07,14086,731,58,3,209997
04-06-2025,CMP002,P002,R011,Mobile,Male,25-34,3604.73,13002,681,54,2,139998
04-06-2025,CMP002,P002,R012,Mobile,Female,35-44,3583.14,12285,505,40,2,139998
04-06-2025,CMP002,P002,R013,Mobile,Male,55+,4002.46,14580,772,61,3,209997
04-06-2025,CMP002,P002,R014,Mobile,Female,25-34,4016.4,13483,538,43,2,139998
04-06-2025,CMP002,P002,R015,Mobile,Male,25-34,3493.61,11229,629,50,2,139998
05-06-2025,CMP002,P002,R001,Tablet,Male,25-34,3970.82,15599,847,67,3,209997
05-06-2025,CMP002,P002,R002,Desktop,Male,35-44,4039.51,15148,866,69,4,279996
05-06-2025,CMP002,P002,R003,Mobile,Female,45-54,3607.97,14431,672,53,2,139998
05-06-2025,CMP002,P002,R004,Mobile,Male,45-54,3945.2,14512,745,59,2,139998
05-06-2025,CMP002,P002,R005,Mobile,Male,35-44,3865.65,13805,813,65,3,209997
05-06-2025,CMP002,P002,R006,Mobile,Male,25-34,3533.38,13628,612,48,2,139998
05-06-2025,CMP002,P002,R007,Tablet,Female,55+,3648.04,12768,667,53,1,69999
05-06-2025,CMP002,P002,R008,Tablet,Female,35-44,3468.61,11396,672,53,4,279996
05-06-2025,CMP002,P002,R009,Mobile,Female,18-24,4041.62,13712,589,47,2,139998
05-06-2025,CMP002,P002,R010,Mobile,Female,18-24,3828.85,13264,677,54,2,139998
05-06-2025,CMP002,P002,R011,Mobile,Female,45-54,3986.07,14378,712,56,4,279996
05-06-2025,CMP002,P002,R012,Mobile,Male,45-54,3663.23,12559,539,43,2,139998
05-06-2025,CMP002,P002,R013,Mobile,Male,18-24,3947.81,14381,835,66,4,279996
05-06-2025,CMP002,P002,R014,Tablet,Male,18-24,4013.08,13472,705,56,3,209997
05-06-2025,CMP002,P002,R015,Mobile,Male,25-34,3905.45,12553,553,44,2,139998
06-06-2025,CMP002,P002,R001,Mobile,Male,25-34,4059.34,15947,704,56,3,209997
06-06-2025,CMP002,P002,R002,Mobile,Female,25-34,3569.29,13384,535,42,1,69999
06-06-2025,CMP002,P002,R003,Desktop,Female,55+,4062.83,16251,827,66,3,209997
06-06-2025,CMP002,P002,R004,Desktop,Male,18-24,3358.04,12352,517,41,3,209997
06-06-2025,CMP002,P002,R005,Mobile,Male,45-54,3634.09,12978,673,53,3,209997
06-06-2025,CMP002,P002,R006,Mobile,Female,25-34,3983.34,15364,784,62,2,139998
06-06-2025,CMP002,P002,R007,Mobile,Male,25-34,3828.32,13399,762,60,3,209997
06-06-2025,CMP002,P002,R008,Mobile,Female,25-34,3651.59,11998,624,49,1,69999
06-06-2025,CMP002,P002,R009,Mobile,Male,35-44,4047.01,13730,591,47,2,139998
06-06-2025,CMP002,P002,R010,Mobile,Male,55+,3868.87,13402,622,49,3,209997
06-06-2025,CMP002,P002,R011,Mobile,Male,25-34,3707,13371,723,57,4,279996
06-06-2025,CMP002,P002,R012,Mobile,Female,25-34,3727.93,12781,558,44,1,69999
06-06-2025,CMP002,P002,R013,Mobile,Male,18-24,3441.94,12538,662,52,3,209997
06-06-2025,CMP002,P002,R014,Desktop,Male,45-54,3733.99,12535,570,45,3,209997
06-06-2025,CMP002,P002,R015,Desktop,Male,25-34,3637.81,11692,644,51,2,139998
07-06-2025,CMP002,P002,R001,Mobile,Male,35-44,3731.8,14660,802,64,2,139998
07-06-2025,CMP002,P002,R002,Mobile,Female,45-54,3580.96,13428,542,43,2,139998
07-06-2025,CMP002,P002,R003,Desktop,Male,45-54,3336.18,13344,715,57,2,139998
07-06-2025,CMP002,P002,R004,Desktop,Female,18-24,3588.99,13202,745,59,2,139998
07-06-2025,CMP002,P002,R005,Mobile,Female,25-34,3973.99,14192,687,54,2,139998
07-06-2025,CMP002,P002,R006,Tablet,Male,25-34,3667.93,14147,626,50,3,209997
07-06-2025,CMP002,P002,R007,Desktop,Female,25-34,3590.85,12567,643,51,1,69999
07-06-2025,CMP002,P002,R008,Mobile,Female,45-54,3611.87,11867,612,48,3,209997
07-06-2025,CMP002,P002,R009,Mobile,Female,18-24,3984.76,13519,610,48,2,139998
07-06-2025,CMP002,P002,R010,Mobile,Female,45-54,3510.39,12160,603,48,2,139998
07-06-2025,CMP002,P002,R011,Mobile,Male,45-54,4061.93,14651,595,47,2,139998
07-06-2025,CMP002,P002,R012,Mobile,Female,35-44,3719.69,12753,564,45,3,209997
07-06-2025,CMP002,P002,R013,Desktop,Female,25-34,3572.85,13015,706,56,3,209997
07-06-2025,CMP002,P002,R014,Mobile,Female,25-34,3603.91,12098,570,45,1,69999
07-06-2025,CMP002,P002,R015,Desktop,Male,45-54,3875.17,12455,747,59,4,279996
08-06-2025,CMP002,P002,R001,Mobile,Male,18-24,4010.74,15756,786,62,2,139998
08-06-2025,CMP002,P002,R002,Mobile,Male,35-44,3499.28,13122,616,49,3,209997
08-06-2025,CMP002,P002,R003,Mobile,Male,45-54,3797.43,15189,680,54,3,209997
08-06-2025,CMP002,P002,R004,Mobile,Female,25-34,3407.83,12535,562,44,1,69999
08-06-2025,CMP002,P002,R005,Mobile,Female,55+,3960.05,14143,700,56,3,209997
08-06-2025,CMP002,P002,R006,Desktop,Female,35-44,3933.93,15173,785,62,4,279996
08-06-2025,CMP002,P002,R007,Mobile,Female,25-34,3860.01,13510,787,62,4,279996
08-06-2025,CMP002,P002,R008,Mobile,Male,25-34,3782.76,12429,555,44,2,139998
08-06-2025,CMP002,P002,R009,Mobile,Male,18-24,4038.65,13702,770,61,4,279996
08-06-2025,CMP002,P002,R010,Mobile,Female,45-54,3368.67,11670,566,45,2,139998
08-06-2025,CMP002,P002,R011,Desktop,Female,18-24,3988.04,14385,763,61,1,69999
08-06-2025,CMP002,P002,R012,Mobile,Male,35-44,3657.09,12538,773,61,2,139998
08-06-2025,CMP002,P002,R013,Mobile,Female,55+,3793.81,13820,830,66,2,139998
08-06-2025,CMP002,P002,R014,Desktop,Male,25-34,3951.77,13266,587,46,2,139998
08-06-2025,CMP002,P002,R015,Desktop,Female,35-44,3716.02,11944,527,42,1,69999
09-06-2025,CMP002,P002,R001,Mobile,Male,25-34,3571.98,14032,569,45,2,139998
09-06-2025,CMP002,P002,R002,Mobile,Male,25-34,3951.93,14819,802,64,4,279996
09-06-2025,CMP002,P002,R003,Mobile,Female,18-24,3404.28,13617,694,55,4,279996
09-06-2025,CMP002,P002,R004,Mobile,Male,18-24,3436.62,12641,716,57,1,69999
09-06-2025,CMP002,P002,R005,Desktop,Female,25-34,3516.92,12560,539,43,2,139998
09-06-2025,CMP002,P002,R006,Mobile,Male,18-24,3553.1,13704,770,61,2,139998
09-06-2025,CMP002,P002,R007,Mobile,Female,35-44,3770.6,13197,677,54,2,139998
09-06-2025,CMP002,P002,R008,Desktop,Female,45-54,3350.53,11008,515,41,1,69999
09-06-2025,CMP002,P002,R009,Tablet,Female,25-34,3499.81,11874,620,49,2,139998
09-06-2025,CMP002,P002,R010,Mobile,Female,45-54,3834.41,13283,722,57,2,139998
09-06-2025,CMP002,P002,R011,Tablet,Female,45-54,3907.3,14094,757,60,3,209997
09-06-2025,CMP002,P002,R012,Mobile,Male,55+,3789.18,12991,559,44,3,209997
09-06-2025,CMP002,P002,R013,Mobile,Male,35-44,3777.54,13761,639,51,1,69999
09-06-2025,CMP002,P002,R014,Desktop,Male,35-44,3449.32,11579,497,39,1,69999
09-06-2025,CMP002,P002,R015,Mobile,Female,25-34,3386.38,10884,579,46,2,139998
10-06-2025,CMP002,P002,R001,Mobile,Female,18-24,3462.31,13601,629,50,1,69999
10-06-2025,CMP002,P002,R002,Tablet,Female,35-44,3496.86,13113,687,54,3,209997
10-06-2025,CMP002,P002,R003,Mobile,Male,25-34,3792.88,15171,681,54,2,139998
10-06-2025,CMP002,P002,R004,Tablet,Male,25-34,3854.71,14179,838,67,3,209997
10-06-2025,CMP002,P002,R005,Mobile,Female,35-44,4009.73,14320,730,58,4,279996
10-06-2025,CMP002,P002,R006,Mobile,Female,25-34,3716.6,14335,794,63,3,209997
10-06-2025,CMP002,P002,R007,Mobile,Female,25-34,3456.46,12097,635,50,3,209997
10-06-2025,CMP002,P002,R008,Mobile,Male,25-34,3637.09,11950,556,44,2,139998
10-06-2025,CMP002,P002,R009,Desktop,Male,18-24,3373.3,11445,481,38,1,69999
10-06-2025,CMP002,P002,R010,Mobile,Male,25-34,3346.21,11592,514,41,3,209997
10-06-2025,CMP002,P002,R011,Mobile,Male,35-44,3924.08,14154,754,60,2,139998
10-06-2025,CMP002,P002,R012,Mobile,Female,35-44,4070.22,13955,539,43,2,139998
10-06-2025,CMP002,P002,R013,Mobile,Female,25-34,3690.27,13443,721,57,3,209997
10-06-2025,CMP002,P002,R014,Tablet,Male,25-34,3854.95,12941,619,49,2,139998
10-06-2025,CMP002,P002,R015,Mobile,Female,35-44,3654.38,11746,635,50,2,139998
11-06-2025,CMP002,P002,R001,Mobile,Female,18-24,3996.47,15700,641,51,1,69999
11-06-2025,CMP002,P002,R002,Desktop,Male,25-34,3403.64,12763,593,47,3,209997
11-06-2025,CMP002,P002,R003,Mobile,Female,18-24,3436.41,13745,750,60,3,209997
11-06-2025,CMP002,P002,R004,Desktop,Male,18-24,3483.42,12814,689,55,3,209997
11-06-2025,CMP002,P002,R005,Mobile,Male,45-54,3985,14232,812,64,2,139998
11-06-2025,CMP002,P002,R006,Mobile,Male,25-34,3507.37,13528,829,66,3,209997
11-06-2025,CMP002,P002,R007,Mobile,Female,35-44,3440.78,12042,513,41,1,69999
11-06-2025,CMP002,P002,R008,Desktop,Male,55+,3958.42,13006,704,56,3,209997
11-06-2025,CMP002,P002,R009,Desktop,Male,25-34,3584.76,12162,495,39,2,139998
11-06-2025,CMP002,P002,R010,Mobile,Male,35-44,3351.45,11610,565,45,2,139998
11-06-2025,CMP002,P002,R011,Mobile,Male,35-44,3433.81,12386,523,41,2,139998
11-06-2025,CMP002,P002,R012,Mobile,Male,45-54,3391.84,11629,560,44,2,139998
11-06-2025,CMP002,P002,R013,Mobile,Male,35-44,3717.79,13543,694,55,2,139998
11-06-2025,CMP002,P002,R014,Tablet,Male,25-34,3936.96,13216,782,62,2,139998
11-06-2025,CMP002,P002,R015,Mobile,Male,25-34,3360.27,10800,638,51,2,139998
12-06-2025,CMP002,P002,R001,Mobile,Male,25-34,3515.99,13812,732,58,3,209997
12-06-2025,CMP002,P002,R002,Desktop,Male,45-54,3757.72,14091,795,63,3,209997
12-06-2025,CMP002,P002,R003,Mobile,Female,18-24,3551.65,14206,731,58,3,209997
12-06-2025,CMP002,P002,R004,Desktop,Male,18-24,3842.51,14134,635,50,3,209997
12-06-2025,CMP002,P002,R005,Mobile,Female,18-24,3434.86,12267,648,51,3,209997
12-06-2025,CMP002,P002,R006,Mobile,Male,35-44,3677.39,14184,602,48,1,69999
12-06-2025,CMP002,P002,R007,Desktop,Female,55+,3461.23,12114,526,42,2,139998
12-06-2025,CMP002,P002,R008,Desktop,Female,35-44,3908.19,12841,715,57,4,279996
12-06-2025,CMP002,P002,R009,Mobile,Female,18-24,3828.18,12988,582,46,1,69999
12-06-2025,CMP002,P002,R010,Mobile,Male,25-34,3344.48,11586,594,47,2,139998
12-06-2025,CMP002,P002,R011,Tablet,Male,18-24,3372.75,12165,694,55,1,69999
12-06-2025,CMP002,P002,R012,Mobile,Male,25-34,3363.4,11531,607,48,3,209997
12-06-2025,CMP002,P002,R013,Mobile,Unknown,35-44,3507.87,12778,715,57,2,139998
12-06-2025,CMP002,P002,R014,Mobile,Female,18-24,3749.27,12586,571,45,2,139998
12-06-2025,CMP002,P002,R015,Mobile,Female,25-34,3464.18,11134,543,43,2,139998
13-06-2025,CMP002,P002,R001,Mobile,Female,18-24,3693.16,14508,756,60,2,139998
13-06-2025,CMP002,P002,R002,Mobile,Female,18-24,3437.2,12889,525,42,2,139998
13-06-2025,CMP002,P002,R003,Mobile,Male,35-44,3723.01,14892,813,65,3,209997
13-06-2025,CMP002,P002,R004,Mobile,Female,35-44,3824.96,14070,626,50,3,209997
13-06-2025,CMP002,P002,R005,Mobile,Male,35-44,3346.17,11950,683,54,4,279996
13-06-2025,CMP002,P002,R006,Mobile,Female,35-44,3431.12,13234,646,51,2,139998
13-06-2025,CMP002,P002,R007,Desktop,Female,45-54,3592.65,12574,577,46,3,209997
13-06-2025,CMP002,P002,R008,Mobile,Male,18-24,3982.02,13083,767,61,2,139998
13-06-2025,CMP002,P002,R009,Mobile,Female,18-24,3446.69,11694,604,48,2,139998
13-06-2025,CMP002,P002,R010,Desktop,Male,55+,3629.9,12575,764,61,3,209997
13-06-2025,CMP002,P002,R011,Mobile,Female,35-44,3520.85,12700,617,49,3,209997
13-06-2025,CMP002,P002,R012,Desktop,Male,45-54,3489.68,11964,475,38,3,209997
13-06-2025,CMP002,P002,R013,Mobile,Male,25-34,3638.46,13254,752,60,1,69999
13-06-2025,CMP002,P002,R014,Desktop,Male,45-54,3729.76,12521,729,58,2,139998
13-06-2025,CMP002,P002,R015,Mobile,Male,18-24,3481.82,11191,447,35,1,69999
14-06-2025,CMP002,P002,R001,Mobile,Female,45-54,3650.33,14340,609,48,3,209997
14-06-2025,CMP002,P002,R002,Mobile,Female,18-24,3355.74,12584,589,47,2,139998
14-06-2025,CMP002,P002,R003,Mobile,Female,25-34,3855.93,15423,634,50,2,139998
14-06-2025,CMP002,P002,R004,Mobile,Male,35-44,3657.38,13453,810,64,4,279996
14-06-2025,CMP002,P002,R005,Desktop,Female,18-24,3357.67,11991,542,43,1,69999
14-06-2025,CMP002,P002,R006,Mobile,Male,18-24,4069.45,15696,646,51,3,209997
14-06-2025,CMP002,P002,R007,Mobile,Female,45-54,3809.29,13332,783,62,3,209997
14-06-2025,CMP002,P002,R008,Mobile,Male,45-54,3417.16,11227,531,42,1,69999
14-06-2025,CMP002,P002,R009,Mobile,Female,18-24,3402.9,11545,664,53,3,209997
14-06-2025,CMP002,P002,R010,Mobile,Female,55+,3552.49,12306,600,48,2,139998
14-06-2025,CMP002,P002,R011,Desktop,Male,45-54,3621.91,13064,769,61,2,139998
14-06-2025,CMP002,P002,R012,Desktop,Male,25-34,3783.7,12972,589,47,3,209997
14-06-2025,CMP002,P002,R013,Mobile,Male,18-24,3347.64,12194,545,43,1,69999
14-06-2025,CMP002,P002,R014,Mobile,Male,45-54,3771.28,12660,608,48,2,139998
14-06-2025,CMP002,P002,R015,Desktop,Male,18-24,3366.81,10821,541,43,2,139998
15-06-2025,CMP002,P002,R001,Mobile,Female,18-24,3722.42,14623,799,63,4,279996
15-06-2025,CMP002,P002,R002,Mobile,Male,25-34,3979.47,14923,843,67,3,209997
15-06-2025,CMP002,P002,R003,Mobile,Male,18-24,3552.85,14211,594,47,2,139998
15-06-2025,CMP002,P002,R004,Desktop,Male,45-54,3923.2,14431,591,47,2,139998
15-06-2025,CMP002,P002,R005,Mobile,Female,25-34,4002.01,14292,798,63,1,69999
15-06-2025,CMP002,P002,R006,Mobile,Female,35-44,4007.48,15457,646,51,2,139998
15-06-2025,CMP002,P002,R007,Mobile,Female,18-24,3438.13,12033,644,51,2,139998
15-06-2025,CMP002,P002,R008,Mobile,Female,18-24,3734.27,12269,517,41,1,69999
15-06-2025,CMP002,P002,R009,Mobile,Male,25-34,3766.51,12779,564,45,3,209997
15-06-2025,CMP002,P002,R010,Mobile,Female,25-34,3391.48,11749,592,47,2,139998
15-06-2025,CMP002,P002,R011,Mobile,Female,25-34,3960.9,14287,668,53,4,279996
15-06-2025,CMP002,P002,R012,Mobile,Male,25-34,3934.19,13488,748,59,3,209997
15-06-2025,CMP002,P002,R013,Mobile,Female,25-34,3559.88,12968,613,49,2,139998
15-06-2025,CMP002,P002,R014,Desktop,Male,35-44,3407.05,11437,500,40,2,139998
15-06-2025,CMP002,P002,R015,Tablet,Female,25-34,3772.51,12125,490,39,2,139998
16-06-2025,CMP002,P002,R001,Mobile,Female,45-54,3506.75,13776,587,46,1,69999
16-06-2025,CMP002,P002,R002,Desktop,Male,25-34,3892.65,14597,867,69,4,279996
16-06-2025,CMP002,P002,R003,Mobile,Female,25-34,3549.5,14198,593,47,3,209997
16-06-2025,CMP002,P002,R004,Desktop,Female,35-44,3525.59,12969,772,61,3,209997
16-06-2025,CMP002,P002,R005,Mobile,Male,25-34,3850.56,13751,702,56,4,279996
16-06-2025,CMP002,P002,R006,Mobile,Male,35-44,3337.05,12871,621,49,3,209997
16-06-2025,CMP002,P002,R007,Mobile,Female,45-54,3430.46,12006,683,54,2,139998
16-06-2025,CMP002,P002,R008,Mobile,Female,18-24,3592.68,11804,615,49,2,139998
16-06-2025,CMP002,P002,R009,Mobile,Female,18-24,3619.01,12278,639,51,3,209997
16-06-2025,CMP002,P002,R010,Tablet,Female,45-54,4014.73,13908,767,61,1,69999
16-06-2025,CMP002,P002,R011,Mobile,Female,25-34,3759.56,13561,639,51,3,209997
16-06-2025,CMP002,P002,R012,Desktop,Male,35-44,4044.86,13868,574,45,3,209997
16-06-2025,CMP002,P002,R013,Mobile,Male,25-34,3522.86,12833,721,57,3,209997
16-06-2025,CMP002,P002,R014,Mobile,Male,35-44,3371.16,11317,649,51,3,209997
16-06-2025,CMP002,P002,R015,Mobile,Female,25-34,3539.49,11376,630,50,2,139998
17-06-2025,CMP002,P002,R001,Desktop,Female,18-24,3515.97,13812,845,67,2,139998
17-06-2025,CMP002,P002,R002,Mobile,Female,45-54,4067.23,15252,805,64,2,139998
17-06-2025,CMP002,P002,R003,Mobile,Female,25-34,3522.48,14089,664,53,1,69999
17-06-2025,CMP002,P002,R004,Mobile,Male,18-24,3537.83,13014,517,41,2,139998
17-06-2025,CMP002,P002,R005,Mobile,Female,18-24,3929.77,14034,740,59,2,139998
17-06-2025,CMP002,P002,R006,Mobile,Female,18-24,3346.64,12908,641,51,3,209997
17-06-2025,CMP002,P002,R007,Mobile,Female,18-24,3594.87,12582,598,47,2,139998
17-06-2025,CMP002,P002,R008,Mobile,Male,25-34,4018.48,13203,798,63,3,209997
